inventoryid,store,city,brand,description,size,onhand,price,startdate
320,34,Tonyburgh,Quinn-Tran,Stay Product,Medium,102,99.22,2024-06-26
321,11,Port Brian,Bennett-Collins,Give Product,Small,169,28.54,2024-12-28
322,27,Sparksport,Johnson Inc,Staff Product,Small,84,35.09,2024-07-20
323,39,South Michael,Roy Group,Fall Product,Large,0,24.86,2024-09-10
324,1,Burnsberg,"Kemp, Gillespie and Esparza",Issue Product,Medium,0,27.48,2024-06-24
325,47,Nunezside,Gates-Pittman,Bad Product,Large,75,21.46,2025-04-03
326,4,East Hannahchester,Roy Group,Fall Product,Large,115,24.86,2025-02-25
327,46,Christopherborough,Young-Shaw,Before Product,Small,244,66.28,2024-05-17
328,3,Annside,"Briggs, Morris and Weber",Always Product,Large,0,12.72,2024-12-01
329,43,Susanhaven,Bennett-Collins,Law Product,Small,121,33.71,2024-06-16
330,5,Rangelview,"Gregory, Fowler and Miller",Between Product,Large,144,81.32,2024-07-15
331,45,Lake Christinaside,Gomez-Moran,Argue Product,Small,166,31.46,2024-09-30
332,36,Andrewschester,"West, Reed and Berry",Watch Product,Medium,0,68.65,2024-07-19
333,42,Christineton,Rodriguez-Palmer,Account Product,Large,190,45.68,2024-12-30
334,24,Port Stephanieview,"Jones, Martinez and Taylor",During Product,Medium,66,24.02,2024-12-07
335,42,East Devin,Bailey PLC,Even Product,Small,36,46.2,2024-04-19
336,19,Diazport,Adams and Sons,Song Product,Medium,33,38.21,2024-10-28
337,4,North Dwayne,Mcpherson and Sons,Network Product,Medium,104,19.76,2024-09-26
338,34,East Tonya,Rogers-Sanchez,Range Product,Large,98,59.73,2024-07-31
339,4,Robertsonbury,Hansen Inc,Imagine Product,Small,164,17.44,2025-02-06
340,11,Campbellmouth,Short-Cook,Time Product,Small,45,35.82,2025-01-15
341,22,South Lindsay,Hopkins Ltd,Condition Product,Medium,0,24.33,2024-10-25
342,34,Port John,"Hamilton, Rivera and Kelley",This Product,Medium,143,36.82,2025-03-15
343,32,West Michaelbury,"Shannon, Lee and Noble",Field Product,Medium,271,51.05,2024-07-01
344,46,New Erikaberg,Vasquez-Jackson,Opportunity Product,Small,0,38.18,2024-06-19
345,34,Lake Danielborough,"Kemp, Gillespie and Esparza",Major Product,Medium,58,76.86,2024-08-11
346,3,Jacobmouth,Long and Sons,Him Product,Small,0,34.72,2024-11-06
347,13,Juliantown,Thomas LLC,Traditional Product,Medium,0,20.09,2024-10-18
348,28,South Madeline,Edwards Inc,Ever Product,Medium,82,55.95,2025-02-12
349,36,Williamsburgh,Obrien-Thompson,Player Product,Large,0,48.4,2024-05-15
350,47,Brandonhaven,Garcia-Ramirez,Again Product,Medium,77,47.52,2024-08-14
351,25,Debrabury,"Phelps, Thompson and Chandler",Quickly Product,Large,249,40.23,2024-04-07
352,42,Joshuaville,Adams and Sons,See Product,Small,185,71.01,2024-06-20
353,17,South Wayne,Chapman-Marsh,Quickly Product,Medium,170,15.0,2024-07-06
354,20,Anthonymouth,Barrett-Roth,Risk Product,Medium,182,16.33,2025-01-15
355,25,Lake Kevin,"Stevens, Miller and Phillips",Simply Product,Small,0,53.97,2024-06-09
356,48,East Taylor,Archer Group,South Product,Medium,0,6.45,2025-03-17
357,7,Victorville,"Johnson, Moses and Johnson",Among Product,Medium,100,96.83,2024-04-13
358,34,Roberthaven,Long-Bowman,Now Product,Large,123,55.17,2024-04-21
359,16,Port Abigail,"Hernandez, Morrison and Villanueva",Realize Product,Large,0,50.44,2025-03-16
360,40,Douglasborough,Brown-Mann,Financial Product,Large,91,11.6,2024-06-12
361,42,Josephberg,"Williamson, Holden and Sims",Full Product,Medium,117,46.09,2024-05-13
362,49,Harriston,Hansen Inc,Beyond Product,Medium,0,71.68,2024-06-01
363,45,Lake Jamestown,Osborne-Brown,Whether Product,Large,34,47.17,2024-07-14
364,16,East Neilmouth,"Phelps, Thompson and Chandler",Ask Product,Small,42,37.17,2024-08-13
365,40,Hardinland,"Strickland, Jones and Padilla",Even Product,Medium,91,43.06,2024-07-10
366,21,Lake Willie,"Kelly, Smith and Aguilar",Debate Product,Large,86,19.51,2024-06-11
367,18,Charlesfort,"Bradley, Baker and Mcneil",Party Product,Large,259,75.46,2024-06-01
368,46,Port John,Brown-Nelson,Kitchen Product,Small,125,5.63,2024-10-13
369,42,Lake Michael,Rowe-Lewis,Both Product,Small,83,65.61,2024-12-15
370,22,Kaitlynstad,Dawson Inc,Civil Product,Small,130,18.66,2024-12-13
371,49,East Leslieland,Cook-Johnson,Appear Product,Medium,0,97.06,2024-07-02
372,2,Lauraburgh,Patterson Inc,Key Product,Large,133,9.4,2025-02-23
373,28,Meyerberg,"Powell, Mcdaniel and Thomas",Film Product,Medium,67,86.88,2024-11-02
374,2,East Hollyberg,Hopkins Ltd,Physical Product,Small,103,11.63,2024-08-11
375,32,Perryshire,Sawyer-Lane,Citizen Product,Medium,24,86.67,2024-11-06
376,24,New Mike,James and Sons,Miss Product,Small,160,54.02,2024-07-31
377,24,Garyside,"Harris, Clark and Matthews",Perform Product,Large,101,25.65,2024-06-30
378,41,South Elizabethport,Martinez-Giles,Point Product,Small,0,37.44,2024-12-23
379,1,Harrisville,Vasquez-Velasquez,Just Product,Medium,105,50.84,2024-04-12
380,4,Scottton,"Walker, Zimmerman and Williams",Rise Product,Small,168,80.15,2024-04-26
381,37,Morenotown,Garner and Sons,Reason Product,Large,96,68.35,2024-08-14
382,31,South Brianbury,Smith Ltd,Television Product,Large,265,21.3,2024-10-01
383,22,Nicholaschester,Obrien-Thompson,Give Product,Large,80,93.35,2024-08-12
384,44,North Pamela,Smith-Aguilar,Threat Product,Large,200,41.11,2024-05-20
385,24,Geraldmouth,"Walker, Maddox and Clayton",Produce Product,Large,26,24.07,2024-11-10
386,20,Petertown,Daniels PLC,Onto Product,Medium,123,91.17,2024-09-04
387,23,Adamsstad,"Walker, Maddox and Clayton",Resource Product,Large,132,64.52,2025-03-21
388,16,Bergerside,Hunt-Tucker,Ok Product,Small,27,5.13,2024-09-07
389,41,Byrdmouth,"Jennings, Davis and Newman",Expect Product,Medium,179,93.55,2025-01-10
390,42,Morenofort,Conrad and Sons,There Product,Small,44,98.38,2024-12-10
391,11,North Brandon,"Briggs, Morris and Weber",Opportunity Product,Large,188,96.94,2024-08-07
392,32,Woodwardburgh,Mitchell-Watson,Citizen Product,Small,0,53.26,2024-06-10
393,35,Kristinastad,Vasquez-Velasquez,Capital Product,Small,143,18.49,2024-04-30
394,18,Lake Michellemouth,Salazar-Graves,Say Product,Large,74,16.39,2025-01-07
395,36,East Ryanmouth,Pittman-Lucas,Skill Product,Large,0,44.73,2024-12-08
396,4,Monicachester,Mcpherson and Sons,Lose Product,Large,0,36.14,2024-06-14
397,19,Port Karen,Brown Inc,Maintain Product,Medium,205,45.65,2025-01-01
398,17,Markchester,Richardson Group,Nation Product,Small,216,96.77,2024-12-14
399,38,Mcdonaldmouth,Conrad and Sons,Rule Product,Medium,83,79.2,2024-07-24
400,43,South Dianaland,"Vasquez, Morris and Ramos",Nation Product,Small,101,49.57,2024-12-06
401,3,Youngville,Garner and Sons,Wife Product,Medium,0,74.75,2024-07-22
402,32,North Jason,Bell Ltd,Address Product,Medium,0,94.75,2025-02-19
403,44,Port Debrafurt,Thomas LLC,Investment Product,Large,182,81.23,2024-05-25
404,9,Cooperland,Phillips Inc,With Product,Medium,2,50.37,2025-03-17
405,49,West Sarah,"Jones, Martinez and Taylor",Fund Product,Large,67,72.59,2024-09-05
406,49,Jamesview,Rogers-Sanchez,Range Product,Large,0,59.73,2024-05-13
407,14,Jenniferbury,Larson-Lopez,Minute Product,Large,0,68.68,2025-03-24
408,50,South Emilychester,Russell and Sons,Issue Product,Large,106,93.88,2024-09-29
409,43,East Carrieberg,Brennan Group,Certain Product,Large,0,74.01,2024-10-02
410,15,Port Alicia,Davis-Russell,Family Product,Medium,186,72.59,2024-05-09
411,34,Port Leroy,Sullivan-Choi,Away Product,Medium,235,40.36,2024-08-26
412,6,East Samuelborough,Gomez-Moran,Rise Product,Medium,13,33.29,2024-05-22
413,16,West Jaimeside,"Tucker, Jones and Hart",Apply Product,Small,0,92.21,2024-09-13
414,24,North Jamiehaven,Brown-Marshall,Seven Product,Small,8,38.2,2024-12-23
415,11,Saundersland,"Williamson, Holden and Sims",Full Product,Medium,135,46.09,2024-05-22
416,22,Smithport,"West, Reed and Berry",Condition Product,Small,35,87.03,2024-06-14
417,45,Port Tammyburgh,Ray Ltd,Attorney Product,Large,154,53.78,2025-01-16
418,11,Anthonymouth,"Barnes, Pineda and Montgomery",White Product,Large,13,84.28,2025-02-12
419,5,West Ericville,"Shannon, Lee and Noble",Country Product,Large,200,76.81,2024-12-18
420,49,Maryshire,"Stevens, Miller and Phillips",Majority Product,Medium,18,70.37,2024-04-17
421,18,Andrewsside,"Harrell, Casey and Bates",Full Product,Large,122,14.34,2024-04-08
422,19,New Jamesstad,Day and Sons,Control Product,Small,0,31.86,2024-10-24
423,40,North Eileen,Combs Group,His Product,Small,73,50.85,2024-09-30
424,3,West Autumn,Dawson Inc,Big Product,Large,3,21.25,2024-11-30
425,1,Brettfurt,"Harris, Clark and Matthews",Perform Product,Large,90,25.65,2025-01-29
426,4,West James,"Cannon, Reynolds and Alvarado",Bar Product,Small,159,7.5,2024-08-22
427,45,Thomasbury,Phillips Inc,Move Product,Medium,16,48.29,2024-05-19
428,27,East Kyle,Bennett-Collins,Industry Product,Small,89,51.91,2025-03-31
429,20,Geraldburgh,"Phelps, Thompson and Chandler",Ask Product,Small,152,37.17,2024-09-01
430,29,Haleview,"Atkinson, Osborn and Hamilton",Home Product,Medium,45,72.68,2025-03-17
431,7,Hollandburgh,Smith Ltd,Move Product,Large,142,96.84,2024-07-06
432,7,Danafurt,Reynolds LLC,Break Product,Small,183,46.33,2024-04-28
433,35,Clarkfort,Brown Inc,Maintain Product,Medium,52,45.65,2024-09-25
434,8,East Andrew,"Lucas, Johnson and Alvarez",Turn Product,Large,155,12.02,2024-05-14
435,4,Biancafurt,Williams LLC,Have Product,Small,0,87.17,2024-05-08
436,16,East Heather,"Harrell, Casey and Bates",Heart Product,Medium,150,78.53,2024-12-05
437,16,New Lisa,Mitchell LLC,Its Product,Large,36,68.04,2025-02-23
438,28,South Matthewburgh,"Delgado, Green and Wade",Amount Product,Small,65,32.17,2024-11-06
439,13,New Christinabury,"West, Reed and Berry",Watch Product,Medium,6,68.65,2024-04-12
440,8,Lake Kevinchester,"Phelps, Thompson and Chandler",More Product,Large,130,85.28,2024-11-25
441,11,Laurieside,Day and Sons,Ever Product,Small,0,29.39,2024-07-14
442,32,North Laurenville,Sanchez Group,Organization Product,Small,57,99.63,2024-10-05
443,32,Port Joycefort,"Jennings, Davis and Newman",Expect Product,Medium,0,93.55,2025-01-27
444,11,Michelleshire,Brock Group,Claim Product,Large,0,69.72,2024-05-27
445,13,New Albertberg,Reynolds-Hill,When Product,Small,72,6.37,2025-02-03
446,45,Michaelville,Best Group,Hotel Product,Medium,23,39.78,2025-03-15
447,44,New Amandaton,"Nguyen, Robinson and Mitchell",Minute Product,Small,48,67.21,2024-04-22
448,36,Taylorfort,"Nguyen, Robinson and Mitchell",Minute Product,Small,166,67.21,2025-01-13
449,50,Jeremiahmouth,Patterson-Mcmahon,Concern Product,Large,51,77.08,2024-08-22
450,23,Fernandezton,"Stevens, Miller and Phillips",Simply Product,Small,0,53.97,2024-07-29
451,29,Port Codyport,Bell Ltd,Result Product,Small,190,53.14,2024-12-05
452,31,North Carolineside,Russell and Sons,Think Product,Large,51,94.62,2024-07-09
453,32,East Thomasshire,"Briggs, Morris and Weber",Six Product,Medium,14,25.14,2024-06-12
454,27,West William,Bailey PLC,Even Product,Small,42,46.2,2024-05-17
455,45,Jefferyton,Combs Group,Against Product,Medium,55,85.11,2024-09-06
456,33,Dennistown,"Campbell, Black and Smith",Bill Product,Large,111,94.64,2025-01-30
457,27,Susanborough,Richardson Group,Add Product,Small,0,16.41,2024-04-24
458,24,North Benjamin,Larson-Lopez,Kitchen Product,Medium,155,60.86,2024-08-03
459,20,East Laura,Morales-Knox,Choose Product,Small,0,50.84,2024-10-08
460,29,South Samuel,Williams LLC,Our Product,Medium,111,65.36,2024-11-05
461,39,Gonzalesview,Williams LLC,Reality Product,Small,111,13.72,2025-02-23
462,2,North Jose,Dawson Inc,Action Product,Large,0,94.44,2024-05-01
463,22,West Amandaport,"George, Macdonald and Harper",Recently Product,Small,141,48.27,2025-03-20
464,25,East Jeffreyview,Hunt-Tucker,View Product,Small,0,46.48,2024-09-30
465,23,Paynefort,Perez-Johnson,Reach Product,Large,0,71.44,2024-08-30
466,18,East Jonathanland,Gomez LLC,Year Product,Small,39,10.35,2025-01-09
467,43,New Gregorytown,Reynolds LLC,Special Product,Large,111,38.51,2025-03-03
468,17,Amandafort,Perkins-Roberts,Eye Product,Medium,86,56.67,2024-09-21
469,33,West Andrewport,Hansen Inc,Cover Product,Large,11,12.64,2025-02-11
470,36,New Brittany,Gates-Pittman,Bad Product,Large,130,21.46,2024-05-29
471,19,North Amyhaven,Williams-White,Resource Product,Large,0,40.65,2024-10-11
472,50,Oliverfurt,West-Hernandez,Population Product,Small,185,35.16,2025-02-08
473,32,South Danielle,Cook-Johnson,Let Product,Medium,101,38.27,2024-06-22
474,27,Huangfurt,"Kemp, Gillespie and Esparza",Low Product,Large,0,43.69,2024-06-09
475,11,Port Amy,Brown Inc,Recognize Product,Large,51,73.76,2024-08-06
476,1,Jonesfurt,Brennan Group,Who Product,Medium,232,30.48,2024-08-25
477,32,Mooreberg,Cook-Johnson,Past Product,Large,210,7.56,2024-06-02
478,32,North Janet,Hopkins Ltd,Today Product,Small,138,80.46,2024-10-22
479,38,Catherinemouth,Morales-Knox,Offer Product,Medium,169,20.42,2024-05-21
480,4,West Vanessa,Walter PLC,Loss Product,Small,203,75.65,2025-02-04
481,20,East Scottchester,Charles Ltd,Edge Product,Small,36,94.23,2024-05-31
482,23,West Sabrina,Garcia-Ramirez,Pay Product,Medium,112,55.24,2025-03-22
483,22,Spencerburgh,Mason-Logan,Future Product,Large,0,7.7,2024-10-28
484,26,Port Laurastad,"Freeman, Larson and Clark",Hit Product,Large,21,91.49,2024-10-23
485,37,West Donald,Day and Sons,Heavy Product,Large,0,96.44,2024-08-16
486,30,Benjaminfurt,"Lucas, Johnson and Alvarez",Rich Product,Medium,52,19.43,2024-11-22
487,38,Port Valeriefort,Bennett-Collins,Small Product,Medium,6,97.89,2024-06-08
488,30,Sandersport,Dawson Inc,Serve Product,Small,162,5.13,2024-04-26
489,19,East Robert,"Smith, Davis and Lopez",Road Product,Large,140,66.06,2025-04-03
490,37,Lewismouth,Bass and Sons,Organization Product,Large,106,66.97,2024-04-21
491,49,Sonyastad,Knox Group,Choice Product,Medium,0,48.91,2024-10-31
492,21,Bookerport,Perez-Johnson,Cause Product,Medium,47,98.16,2024-07-01
493,42,East Jillianton,Grimes Group,Five Product,Small,265,72.21,2024-12-02
494,27,Weaverburgh,Bell Ltd,Movement Product,Small,215,73.51,2024-06-06
495,31,Woodville,"George, Macdonald and Harper",Recently Product,Small,100,48.27,2024-05-26
496,36,Virginiaton,Bennett-Collins,Car Product,Medium,112,67.35,2024-10-23
497,33,Morganburgh,"Kelly, Smith and Aguilar",Similar Product,Medium,14,94.55,2024-12-12
498,6,North Adam,Richardson Group,Eye Product,Small,39,96.45,2024-09-15
499,20,New Teresahaven,"Hernandez, Morrison and Villanueva",Attack Product,Medium,0,6.01,2024-11-27
500,36,New Megan,"Williams, Turner and Harris",Throw Product,Large,18,10.41,2024-06-25
501,15,North Ivanbury,Williams-White,Technology Product,Medium,110,95.62,2024-08-06
502,10,Lisamouth,Fitzpatrick-Sanders,Enough Product,Medium,124,67.42,2024-09-21
503,17,Crosbystad,Davis-Russell,Truth Product,Small,89,89.36,2024-09-03
504,27,Robertsstad,Price Group,Experience Product,Medium,147,57.95,2024-05-17
505,12,Troyberg,Combs Group,Grow Product,Large,132,20.64,2024-08-17
506,16,Diazburgh,"Strickland, Jones and Padilla",Eye Product,Large,65,42.09,2024-06-21
507,21,South John,Davis-Reyes,Spend Product,Large,156,16.28,2025-02-02
508,24,South Samantha,Walker Inc,Instead Product,Large,102,91.59,2024-12-14
509,42,Jaimeside,Snyder-Kelly,Nor Product,Large,29,8.48,2024-12-22
510,38,Carterstad,"Atkinson, Osborn and Hamilton",Throughout Product,Medium,0,92.13,2024-06-14
511,17,Port Warrenview,Osborne-Brown,Right Product,Large,196,79.98,2024-05-24
512,41,West Brittany,Bennett-Collins,American Product,Small,82,39.8,2025-02-07
513,1,Port Eddie,"Jennings, Davis and Newman",Expect Product,Medium,128,93.55,2024-07-06
514,40,Alisonmouth,Rowe-Lewis,Life Product,Large,118,81.69,2025-02-16
515,10,Browningstad,"Vasquez, Morris and Ramos",Above Product,Medium,8,74.81,2024-07-22
516,15,Wrightton,"Martin, Cline and Kramer",Own Product,Large,0,70.21,2024-06-02
517,5,Robinsonbury,"George, Macdonald and Harper",Thousand Product,Medium,92,90.35,2024-04-25
518,35,Lake Alyssa,Mitchell-Lopez,Live Product,Large,257,51.95,2024-05-16
519,22,Lake Beckyside,"Turner, Armstrong and Fernandez",Writer Product,Small,103,81.99,2024-10-28
520,37,Beverlyville,Mason-Logan,Compare Product,Medium,92,7.88,2024-04-11
521,29,Garcialand,"Williamson, Fox and Johnson",Resource Product,Medium,112,53.18,2025-02-25
522,26,Lake Grant,"Strickland, Jones and Padilla",Eye Product,Large,0,42.09,2024-05-14
523,41,Lisaberg,Patterson-Mcmahon,Me Product,Small,11,11.04,2025-02-12
524,21,Rebeccamouth,Salazar-Graves,Believe Product,Small,0,41.12,2024-09-14
525,2,Kelseyfurt,Mitchell-Watson,Better Product,Small,220,38.16,2024-05-22
526,2,Haynesville,Fitzpatrick-Sanders,Current Product,Large,108,31.96,2025-02-15
527,37,West Joannland,"West, Reed and Berry",Condition Product,Small,58,87.03,2024-05-29
528,11,South Anita,Sullivan-Hubbard,Alone Product,Small,65,82.73,2024-08-30
529,10,Adamport,Vasquez-Jackson,Ball Product,Medium,170,29.53,2024-04-23
530,17,Castanedamouth,"Williams, Schultz and Black",Phone Product,Large,116,47.17,2024-04-30
531,5,West Chelseyside,Mcpherson and Sons,You Product,Medium,66,36.64,2024-10-05
532,48,North Shari,Davis-Russell,Family Product,Medium,132,72.59,2024-10-31
533,43,East Natashamouth,Mcpherson and Sons,Learn Product,Large,23,34.62,2024-06-27
534,27,Annaburgh,Schmidt-Mathews,Increase Product,Medium,238,64.68,2025-01-26
535,10,East Joshua,Mccullough Group,Card Product,Small,0,58.72,2025-01-28
536,35,Lake Meganbury,Wagner Group,Economic Product,Medium,0,48.07,2024-12-15
537,14,Port Sandraport,"Stevens, Miller and Phillips",Simply Product,Small,5,53.97,2024-06-15
538,30,Kruegerborough,"Gregory, Fowler and Miller",Between Product,Large,270,81.32,2025-02-28
539,34,West Brianmouth,Cook-Johnson,Past Product,Large,217,7.56,2024-11-28
540,7,Claytonside,Larson-Lopez,Minute Product,Large,110,68.68,2025-01-04
541,11,Harrisonport,Brown-Mann,Pick Product,Medium,219,94.71,2024-04-14
542,50,Meghanbury,"George, Macdonald and Harper",Perhaps Product,Medium,37,81.71,2025-01-25
543,2,East Brettfort,Kaiser Group,Effect Product,Small,36,57.76,2024-12-24
544,42,Scottbury,Long-Bowman,Sign Product,Medium,106,13.14,2024-11-28
545,3,Christinefort,Rios Group,Several Product,Medium,102,76.67,2025-02-14
546,32,West Daniel,Knapp-Wolf,Treatment Product,Large,142,15.46,2025-03-01
547,13,Arianabury,"Horne, Patton and Martin",Between Product,Medium,0,63.04,2024-05-02
548,44,Carpenterberg,Smith-Aguilar,Whole Product,Large,29,44.38,2024-06-14
549,2,Annamouth,Gentry-Gray,Eight Product,Large,111,41.61,2024-05-03
550,45,South Tinabury,Phillips Inc,Believe Product,Large,96,28.28,2024-12-22
551,42,North Meganview,Cook-Johnson,Continue Product,Large,156,44.6,2024-11-08
552,24,Smithborough,Bennett-Collins,American Product,Small,113,39.8,2024-07-24
553,10,Lake Codychester,"Atkinson, Osborn and Hamilton",Easy Product,Small,238,77.27,2024-08-26
554,16,Marystad,Hunt-Tucker,Great Product,Medium,100,7.25,2024-08-28
555,38,South Joshua,Knox Group,Choice Product,Medium,209,48.91,2025-01-10
556,12,Tuckerview,"Bradley, Baker and Mcneil",Party Product,Large,160,75.46,2024-10-08
557,1,East Daniel,Mitchell-Watson,Where Product,Large,0,20.35,2024-10-11
558,49,East Emilyview,"Jones, Martinez and Taylor",During Product,Medium,88,24.02,2024-11-27
559,25,Gonzalesborough,Mcpherson and Sons,Network Product,Medium,62,19.76,2025-01-02
560,46,Yangborough,Hopkins Ltd,She Product,Medium,78,75.3,2024-08-19
561,50,Angelaside,Pittman-Lucas,Apply Product,Medium,30,8.04,2024-08-09
562,46,Joannamouth,Davis-Reyes,Hundred Product,Large,103,14.84,2024-10-31
563,11,East Tara,"Watkins, James and Page",Determine Product,Medium,0,95.45,2025-03-03
564,2,Ellisfort,Sanchez Group,Organization Product,Small,62,99.63,2024-10-03
565,15,Gardnerfurt,"Watkins, James and Page",Such Product,Small,95,82.15,2024-08-27
566,19,Jamestown,"Lucas, Johnson and Alvarez",Beautiful Product,Large,45,67.55,2024-05-05
567,26,Yolandastad,Mitchell LLC,Mean Product,Small,34,36.55,2024-06-23
568,20,West Josephberg,West-Hernandez,Tell Product,Large,42,36.92,2024-08-10
569,35,Weberport,Hopkins Ltd,She Product,Medium,154,75.3,2024-11-28
570,22,Lake Donald,"Turner, Armstrong and Fernandez",Type Product,Medium,163,14.89,2024-06-16
